source_key_ko,source_key_target,target_language,score,confidence,dist_m,title_ko,title_target,link_method
FestivalService:406:ko,FestivalService:406:en,en,100,high,0,"부산항축제(한,영,중간,중번,일)",Learn all about the ocean at the Busan Port Festival,same_id
FestivalService:407:ko,FestivalService:407:en,en,100,high,0,"동래읍성 역사축제(한, 영, 중간, 중번, 일)","Dongnaeeupseong History Festival, a reenactment of the historical day on Dongnae Hill",same_id
FestivalService:411:ko,FestivalService:411:en,en,100,high,0,"부산자갈치축제(한,영,중간,중번,일)","Busan Jagalchi Festival is full of various tastes and entertainment programs, offering the full experience",same_id
FestivalService:414:ko,FestivalService:414:en,en,100,high,0,"차이나타운특구 문화축제(한,영,중간,중번,일)",The Busan Chinatown Culture Festival encourages full excitement in Busan Chinatown!,same_id
FestivalService:427:ko,FestivalService:427:en,en,100,high,0,"부산바다미술제(한,영,중간,중번,일)",Sea Art Festival in Busan: A Time When Art Permeated the Sea,same_id
FestivalService:440:ko,FestivalService:440:en,en,100,high,0,"해운대 빛축제(한,영,중간,중번,일)",Haeundae Lighting Festival filling the night sea of Haeundae with romance,same_id
FestivalService:441:ko,FestivalService:441:en,en,100,high,0,"기장미역다시마축제(한, 영, 중간, 중번, 일)",Taste the flavors of Gijang’s spring sea at the Gijang Seaweed Festival.,same_id
FestivalService:442:ko,FestivalService:442:en,en,100,high,0,"광안리어방축제(한,영,중간,중번,일)",Aren’t you curious about what Eobang is? Then visit the Gwangalli Yellowtail Festival,same_id
FestivalService:443:ko,FestivalService:443:en,en,100,high,0,"기장멸치축제(한, 영, 중간, 중번, 일)",The transformation of Gijang anchovy at the Gijang Anchovy Festival,same_id
FestivalService:449:ko,FestivalService:449:en,en,100,high,0,"광복로 겨울빛 트리축제(한,영,중간,중번,일)","Busan Christmas Tree Cultural Festival, the feast of Christmas tree lighting",same_id
FestivalService:470:ko,FestivalService:470:en,en,100,high,0,"부산국제록페스티벌(한,영, 중간,중번,일)",Busan International Rock Festival,same_id
FestivalService:497:ko,FestivalService:497:en,en,100,high,0,"대저토마토축제(한, 영, 중간, 중번, 일)","Daejeo Tomato Festival, Where You Can Get Premium Tomatoes!",same_id
FestivalService:499:ko,FestivalService:499:en,en,100,high,0,"낙동강 정원 벚꽃축제(한,영,중간,중번,일)","Samnak Cherry Blossom Festival, Cherishing Dreamlike Moments",same_id
FestivalService:500:ko,FestivalService:500:en,en,100,high,0,"사상강변축제(한,영,중간,중번,일)",Sasang Riverside Festival,same_id
FestivalService:502:ko,FestivalService:502:en,en,100,high,0,"해운대달맞이온천축제(한,영,중간,중번,일)",Haeundae Full Moon & Spa Festival on a Full Moon Night,same_id
FestivalService:503:ko,FestivalService:503:en,en,100,high,0,"해운대북극곰축제(한,영,중간,중번,일)","Haeundae Polar Bear Festival, the Thrill of Icy-Cold Midwinter",same_id
FestivalService:523:ko,FestivalService:523:en,en,100,high,0,"조선통신사축제(한,영,중간,중번,일)",A spring flower blossoming in Korea and Japan through the Joseon Tongsinsa Festival,same_id
FestivalService:524:ko,FestivalService:524:en,en,100,high,0,"부산국제영화제(한, 영, 중간, 중번, 일)","In September, Busan becomes a cinema paradise with the Busan International Film Festival.",same_id
FestivalService:531:ko,FestivalService:531:en,en,100,high,0,"감천문화마을골목축제(한,영,중간,중번,일)",Tour the maze of alleys at the Gamcheon Culture Village Alley Festival.,same_id
FestivalService:807:ko,FestivalService:807:en,en,100,high,0,"부산푸드필름페스타(한, 영)",Busan Food Film Festa,same_id
FestivalService:1432:ko,FestivalService:1432:en,en,100,high,0,"부산연등회(한,영,중간,중번,일)",Busan Lotus Lantern Festival: Experience the enchanting glow of delicate lights,same_id
FestivalService:1694:ko,FestivalService:1694:en,en,100,high,0,"부산수제맥주마스터스챌린지(한,영,중간,중번,일)",Busan Craft Beer Masters Challenge,same_id
FestivalService:1897:ko,FestivalService:1897:en,en,100,high,0,부산국제어린이청소년영화제,The 19th Busan International Kids & Youth Film Festival,same_id
FestivalService:2136:ko,FestivalService:2136:en,en,100,high,0,"서면 빛 축제(한,영,중간,중번,일)","Seomyeon Light Festival: Into the Night of Seomyeon, Into the Feast of Lights!",same_id
FestivalService:2368:ko,FestivalService:2368:en,en,100,high,0,2026 원아시아페스티벌(BOF),Busan One Asia Festival (BOF),same_id
FestivalService:2383:ko,FestivalService:2383:en,en,100,high,0,부산콘서트홀 개관 페스티벌,Busan Concert Hall Grand Opening Festival,same_id
FestivalService:2730:ko,FestivalService:2730:en,en,100,high,0,김해공항 Welcome to Busan 환대 행사,Welcome to Busan Event at Gimhae Airport,same_id
FestivalService:1705:ko,FestivalService:2049:en,en,60,manual_review,77,"별바다부산 나이트페스타(한)//영,중간,중번,일",Starry Night at Busan Night Festa 2025,score
KorService2:294452:ko,EngService2:3104517:en,en,70,manual_review,94,감천사(부산),Hyewonjeongsa Temple (혜원정사),score
KorService2:2834026:ko,EngService2:3078806:en,en,70,manual_review,43,갤러리이알디 부산,Ocean Spa Cimer (오션스파 씨메르),score
KorService2:3336600:ko,EngService2:3115401:en,en,70,manual_review,83,고래서이뻐,Haeridan Street (해리단길),score
KorService2:1942348:ko,EngService2:3562082:en,en,70,manual_review,81,관수옥과 초량왜관 터,Busan Jung-gu Pet Festival (부산중구반려동물축제),score
KorService2:132574:ko,EngService2:2545460:en,en,70,manual_review,88,광복 지하도상가,Central Park Hotel (센트럴파크 호텔),score
KorService2:3576410:ko,EngService2:3562124:en,en,70,manual_review,0,광복로 겨울빛 트리축제,Busan Street Festa in Gwangbok (부산 스트릿 페스타 인 광복),score
KorService2:2708019:ko,EngService2:2814084:en,en,80,high,0,광안리 SUP Zone,Gwangalli SUP Zone (광안리 SUP Zone),score
KorService2:2991028:ko,EngService2:3336830:en,en,80,high,0,광안리 해양레포츠센터,Gwangalli Ocean Leports Center (광안리 해양레포츠센터),score
KorService2:127925:ko,EngService2:3098933:en,en,80,high,0,광안리해변 테마거리,Gwangalli Beach Theme Street (광안리해변 테마거리),score
KorService2:1013112:ko,EngService2:769156:en,en,70,manual_review,9,광주요,Shinsegae Centum City (신세계 센텀시티),score
KorService2:132191:ko,EngService2:705873:en,en,80,high,0,국제시장,Gukje Market (국제시장),score
KorService2:1018702:ko,EngService2:1024670:en,en,80,high,0,국제시장 먹자골목,Gukje Market Food Street (국제시장 먹자골목),score
KorService2:2818890:ko,EngService2:3565954:en,en,70,manual_review,81,그랜드 조선 부산,Haeundae Light Festival (해운대 빛축제),score
KorService2:2626043:ko,EngService2:3547900:en,en,70,manual_review,49,그랜드애플,BASE DERMATOLOGY CLINIC (베이스피부과의원),score
KorService2:2816102:ko,EngService2:2818183:en,en,80,high,0,그레이193호텔,Gray Hotel 193 (그레이193호텔),score
KorService2:850093:ko,EngService2:3466909:en,en,70,manual_review,96,급행장,Busan BGSS Eye Clinic (부산밝은세상안과),score
KorService2:132187:ko,EngService2:2710546:en,en,70,manual_review,95,남포동 지하도상가,Hotel Forêt Premier Nampo (호텔포레 프리미어 남포),score
KorService2:986063:ko,EngService2:3539560:en,en,70,manual_review,53,남포동건어물도매시장,First Eye Clinic (퍼스트안과의원),score
KorService2:2892757:ko,EngService2:2546331:en,en,70,manual_review,50,노떼 라 미아 호텔,Le IDEA Hotel Busan Station (르이데아호텔),score
KorService2:1918263:ko,EngService2:2656728:en,en,80,high,0,누리마루 APEC하우스,Nurimaru APEC House (누리마루 APEC하우스),score
KorService2:769761:ko,EngService2:992306:en,en,80,high,3,다대포 꿈의 낙조분수,Dadaepo Sunset Fountain of Dreams (다대포 꿈의 낙조분수),score
KorService2:850217:ko,EngService2:3574754:en,en,70,manual_review,69,다원,line-up dental hospital (라인업치과병원),score
KorService2:2875837:ko,EngService2:264120:en,en,70,manual_review,76,달맞이동산,Dalmaji Road (해운대 달맞이길),score
KorService2:2385685:ko,EngService2:2589751:en,en,70,manual_review,0,대나무 울창한 아홉산 숲으로,Busan National Science Museum (국립부산과학관),score
KorService2:2783380:ko,EngService2:1941477:en,en,70,manual_review,82,대연수목전시원,Peace Park (평화공원),score
KorService2:2019366:ko,EngService2:2709636:en,en,70,manual_review,24,대한민국 국제해양레저위크(KIMA WEEK),Oia Hotel (오이아호텔),score
KorService2:2596750:ko,EngService2:2597161:en,en,80,high,0,더 비에스 호텔,"THE B.S HOTEL, Busan station  / THE B.S호텔(더비에스호텔)",score
KorService2:2845041:ko,EngService2:3400947:en,en,70,manual_review,98,더바베큐051,Gijang Jonggajip Gomjangeo (기장종가집곰장어),score
KorService2:2838872:ko,EngService2:3366484:en,en,70,manual_review,0,더스타뷔페,Busan JMJ (부산제이엠제이),score
KorService2:2531399:ko,EngService2:2545446:en,en,80,high,9,더파크 게스트하우스(The Park Guesthouse),The Park Guesthouse (더파크 게스트하우스(The Park Guesthouse)),score
KorService2:2754601:ko,EngService2:3335549:en,en,80,high,0,더펫텔프리미엄스위트,The Petel Premium Suite (더펫텔프리미엄스위트),score
KorService2:128810:ko,EngService2:264239:en,en,80,high,33,동백공원,Dongbaekseom Island (동백공원),score
KorService2:3023734:ko,EngService2:3028273:en,en,70,manual_review,0,동서대학교 소향씨어터 신한카드홀,Sohyang Theater Shinhan Card Hall (소향씨어터신한카드홀),score
KorService2:2675011:ko,EngService2:3098861:en,en,80,high,0,땅뫼산,Ttangmoesan Mountain (땅뫼산),score
KorService2:2708705:ko,EngService2:2710592:en,en,80,high,0,라비드아틀란호텔2,Lavi de Atlan Hotel2 (라비드아틀란호텔2),score
KorService2:2815627:ko,EngService2:2835516:en,en,80,high,0,롯데월드 어드벤처 부산,Lotte World Adventure Busan (롯데월드 어드벤처 부산),score
KorService2:142998:ko,EngService2:495645:en,en,70,manual_review,67,롯데호텔 부산,SEVEN LUCK CASINO - Busan Lotte Branch (세븐럭 카지노(부산롯데점)),score
KorService2:2617724:ko,EngService2:2657019:en,en,80,high,0,마린시티,Marine City (마린시티),score
KorService2:250424:ko,EngService2:3098851:en,en,80,high,0,망산도·유주암,"Mangsando Island, Yujuam, Yujubigak (망산도·유주암·유주비각)",score
KorService2:2869595:ko,EngService2:1348725:en,en,70,manual_review,55,미미루,Hurshimchung (허심청),score
KorService2:2789488:ko,EngService2:3517739:en,en,70,manual_review,0,미포정거장,Haewol Observatory (해월전망대),score
KorService2:2811461:ko,EngService2:2814665:en,en,80,high,0,베이몬드호텔,Baymond Hotel (베이몬드호텔),score
KorService2:130668:ko,EngService2:1079482:en,en,70,manual_review,0,벡스코(BEXCO),BEXCO (벡스코),score
KorService2:1215432:ko,EngService2:1347054:en,en,80,high,2,부산 센트럴호텔,Central Hotel (부산 센트럴호텔),score
KorService2:126122:ko,EngService2:1054924:en,en,80,high,0,부산 송도해수욕장,Busan Songdo Beach (부산 송도해수욕장),score
KorService2:2946508:ko,EngService2:823620:en,en,70,manual_review,79,부산 영화의 거리,Hanwha Resort Haeundae (한화리조트 해운대),score
KorService2:2456837:ko,EngService2:740322:en,en,70,manual_review,0,부산 영화의 전당,Busan International Film Festival (BIFF) (부산국제영화제),score
KorService2:3065360:ko,EngService2:266887:en,en,70,manual_review,90,부산 요트투어 요트야,Suyeongman Bay Yachting Center (수영만 요트경기장),score
KorService2:132190:ko,EngService2:2382544:en,en,80,high,0,부산 자갈치시장,Jagalchi Market (부산 자갈치시장),score
KorService2:2660770:ko,EngService2:3078807:en,en,80,high,0,부산 치유의 숲,Busan Healing Forest (부산 치유의 숲),score
KorService2:128164:ko,EngService2:1064834:en,en,60,manual_review,0,부산광안대교,Busan Gwangandaegyo Bridge (부산광안대교),score
KorService2:2784363:ko,EngService2:3516758:en,en,70,manual_review,90,부산근현대역사관 별관,Busan Modern & Contemporary History Museum - Main Building  (부산근현대역사관 본관),score
KorService2:3442423:ko,EngService2:2401046:en,en,70,manual_review,94,부산기후변화체험교육관,Busan Fishing Village Folk Museum (부산어촌민속관),score
KorService2:252562:ko,EngService2:2710564:en,en,70,manual_review,31,부산대교,La Valse Hotel Busan (라발스호텔),score
KorService2:129725:ko,EngService2:1245275:en,en,60,manual_review,144,부산문화회관,Busan Cultural Center (부산문화회관),score
KorService2:130166:ko,EngService2:1054849:en,en,80,high,0,부산시립미술관,Busan Museum of Art (부산시립미술관),score
KorService2:2790332:ko,EngService2:3078735:en,en,80,high,0,부산요트투어 3355마린,Busan Yacht Tour 3355 Marine (부산요트투어 3355마린),score
KorService2:3559571:ko,EngService2:1475231:en,en,70,manual_review,0,부산중구반려동물축제,Busan Tower (부산타워),score
KorService2:1277679:ko,EngService2:264539:en,en,70,manual_review,85,부산타워,Yongdusan Park (용두산공원),score
KorService2:1878218:ko,EngService2:3433012:en,en,70,manual_review,89,부평깡통시장,Yangsanjip (양산집),score
KorService2:3044610:ko,EngService2:3366399:en,en,70,manual_review,58,브라운도트 호텔 서면역점 비즈니스,Nunevit Eye Clinic (누네빛안과의원),score
KorService2:2696456:ko,EngService2:1055405:en,en,70,manual_review,61,브로시스 호텔,Gwangbok-dong Cultural & Fashion Street (광복로문화패션거리),score
KorService2:3016434:ko,EngService2:3019795:en,en,80,high,0,블루스토리 호텔,Blue Story Hotel (블루스토리 호텔),score
KorService2:2595879:ko,EngService2:2597170:en,en,80,high,0,비치모텔,Beach Motel (비치모텔),score
KorService2:841730:ko,EngService2:3364765:en,en,70,manual_review,88,사미헌,Kim Byoung Joon Ledas Varicose Vein Clinic (김병준 레다스 흉부외과의원),score
KorService2:2470024:ko,EngService2:2946941:en,en,70,manual_review,33,삼진어묵 체험·역사과학관,AREA6 (AREA6),score
KorService2:2557807:ko,EngService2:2657026:en,en,80,high,0,송도 구름산책로,Songdo Cloud Walk (송도 구름산책로(스카이워크)),score
KorService2:2994364:ko,EngService2:3045678:en,en,80,high,0,송도스카이파크,Songdo Sky Park (송도스카이파크),score
KorService2:1805853:ko,EngService2:2812440:en,en,70,manual_review,79,수민이네,Haeundae Blueline Park (해운대 블루라인파크),score
KorService2:2668102:ko,EngService2:3433027:en,en,80,high,0,수변최고돼지국밥 민락본점,Subyeon Choego Dwaeji Gukbap Millak Main Store (수변최고돼지국밥 민락본점),score
KorService2:2870354:ko,EngService2:2814641:en,en,70,manual_review,49,스완양분식,Hound Hotel Busan Station (하운드호텔 부산역점),score
KorService2:229912:ko,EngService2:264155:en,en,70,manual_review,66,씨라이프부산아쿠아리움,Haeundae Beach (해운대해수욕장),score
KorService2:3464876:ko,EngService2:349631:en,en,70,manual_review,53,아스티호텔 부산,Hotel Gwangjang (광장호텔),score
KorService2:2385686:ko,EngService2:2947858:en,en,80,high,0,아홉산숲,Ahopsan Forest (아홉산숲),score
KorService2:2606221:ko,EngService2:3002479:en,en,80,high,0,영도 흰여울해안터널,Huin-yeoul Coastal Tunnel (영도 흰여울해안터널),score
KorService2:1080734:ko,EngService2:1849142:en,en,70,manual_review,8,영도다리축제,National Maritime Museum (국립해양박물관),score
KorService2:3555363:ko,EngService2:3562686:en,en,80,high,0,옥토버페스타 인 광안리,October Festa in Gwangalli (옥토버페스타 인 광안리),score
KorService2:2825115:ko,EngService2:2946741:en,en,80,high,0,요트탈래,Yacht Tale (요트탈래),score
KorService2:850891:ko,EngService2:3078720:en,en,70,manual_review,57,용궁해물야채쟁반짜장,Skyline Luge Busan (스카이라인 루지(부산)),score
KorService2:2822240:ko,EngService2:3468785:en,en,70,manual_review,48,용호별빛공원,Dongsaengmal Observatory (동생말전망대),score
KorService2:2721176:ko,EngService2:2946894:en,en,70,manual_review,0,울산의 초록빛과 부산의 푸른빛에 둘려쌓여 자유를 만끽하다!,Cheongsapo Daritdol Observatory (청사포 다릿돌전망대),score
KorService2:1942314:ko,EngService2:2401021:en,en,80,high,0,이바구공작소,Ebagu Crafts Workshop (이바구공작소),score
KorService2:1805656:ko,EngService2:2351201:en,en,70,manual_review,67,일번지자갈치산곰장어,KOLON SEACLOUD HOTEL (코오롱 씨클라우드 호텔),score
KorService2:851955:ko,EngService2:1950203:en,en,80,high,0,일품한우,Ilpum Hanwoo (일품한우),score
KorService2:851073:ko,EngService2:264602:en,en,70,manual_review,78,장성향,Busan Chinatown Special Zone (부산 차이나타운특구(상해문.상해거리)),score
KorService2:2785970:ko,EngService2:2947885:en,en,70,manual_review,77,장씨해녀집,Gijang Haenyeo Village (Yeonhwari Hoetchon Village) (기장해녀촌(연화리횟촌)),score
KorService2:2994179:ko,EngService2:3035570:en,en,80,high,0,전포공구길,Jeonpo Gonggu Street (전포공구길),score
KorService2:252561:ko,EngService2:3002402:en,en,80,high,0,절영해안산책로,Jeoryeonghaean Coastal Walking Trail (절영해안산책로),score
KorService2:2509838:ko,EngService2:2545473:en,en,80,high,0,지엔비호텔(GNB호텔),GnB HOTEL (지엔비호텔(GNB호텔)),score
KorService2:2702333:ko,EngService2:1385298:en,en,70,manual_review,0,카운트다운 부산,Busan Fireworks Festival (부산불꽃축제),score
KorService2:142852:ko,EngService2:2447385:en,en,70,manual_review,82,코모도 호텔 부산,HILLSIDE HOTEL / 힐사이드호텔,score
KorService2:2870780:ko,EngService2:3450814:en,en,70,manual_review,0,클레이디뷔페 돌잔치,Korea Medical Institute Busan Branch ((재)한국의학연구소 부산분사무소),score
KorService2:127752:ko,EngService2:2997658:en,en,80,high,0,태종대온천찜질방,Taejongdae Spa (태종대온천찜질방),score
