kto_canonical_key,busan_canonical_key,dist_m,sim,title_kto,title_busan,category_busan,ct_kto
KorService2:850217:ko,FoodService:1591:ko,262,0,다원,무궁화,food,39
KorService2:1942348:ko,FoodService:124:ko,262,0,관수옥과 초량왜관 터,이재모피자 본점,food,12
KorService2:1945293:ko,AttractionService:1868:ko,262,0,장기려기념 더 나눔센터,"친환경스카이웨이전망대(한,영,중간,중번,일)",attraction,14
KorService2:2622984:ko,FoodService:1552:ko,262,0,캔버스,영남돼지,food,32
KorService2:2736088:ko,FoodService:2339:ko,262,0,시그니엘 부산,수블,food,32
KorService2:2760773:ko,FoodService:1596:ko,262,0,해운대기와집대구탕,율링,food,39
KorService2:2760773:ko,FoodService:1609:ko,262,0,해운대기와집대구탕,박옥희할매집원조복국,food,39
KorService2:2783308:ko,FoodService:1498:ko,262,0,서프마린,동경밥상,food,28
KorService2:2783308:ko,FoodService:1558:ko,262,0,서프마린,동경밥상,food,28
KorService2:2858936:ko,FoodService:1596:ko,262,0,해운대하얀오징어집,율링,food,39
KorService2:2858936:ko,FoodService:1609:ko,262,0,해운대하얀오징어집,박옥희할매집원조복국,food,39
KorService2:2892757:ko,AttractionService:1900:ko,262,0,노떼 라 미아 호텔,"부산 트래블라운지 (한, 영, 중간, 중번, 일)",attraction,32
KorService2:2952019:ko,FoodService:1481:ko,262,0,소공간,버거인뉴욕,food,39
KorService2:130796:ko,AttractionService:2013:ko,263,0.053,반여도서관,"반여 초록공원 장산계곡(한,영,중간,중번,일)",attraction,14
KorService2:841730:ko,FoodService:1272:ko,263,0,사미헌,경찰서옆초밥집,food,39
KorService2:1018702:ko,AttractionService:2284:ko,263,0,국제시장 먹자골목,"모퉁이극장(한,영,중간,중번,일)",attraction,12
KorService2:1942348:ko,FoodService:1570:ko,263,0,관수옥과 초량왜관 터,이재모피자,food,12
KorService2:1942557:ko,FoodService:1840:ko,263,0,용두산을 올라 부산포를 보다,연경재,food,25
KorService2:2595879:ko,AttractionService:2153:ko,263,0,비치모텔,"동삼동패총전시관(한,영,중간,중번,일)",attraction,32
KorService2:2670518:ko,FoodService:1453:ko,263,0.063,동래원조산곰장어,소문난원조조방낙지본점,food,39
KorService2:2870277:ko,AttractionService:1016:ko,263,0,공원칼국수,"턴투워드부산(한,영,중간,중번,일)",attraction,39
KorService2:3016434:ko,FoodService:154:ko,263,0,블루스토리 호텔,동백섬횟집,food,32
KorService2:850466:ko,FoodService:1509:ko,264,0,명수정,면채움,food,39
KorService2:1960620:ko,FoodService:1239:ko,264,0.091,부산 자갈치 양곱창 골목,부산족발,food,12
KorService2:2699332:ko,FoodService:1545:ko,264,0,더웨이브,은해갈치,food,32
KorService2:2708667:ko,AttractionService:2284:ko,264,0,호텔포레 프리미어 남포,"모퉁이극장(한,영,중간,중번,일)",attraction,32
KorService2:2822343:ko,FoodService:1566:ko,264,0,해운대 그린레일웨이 (미포~송정 구간),라꽁띠,food,12
KorService2:2853231:ko,FoodService:566:ko,264,0,조방제일한우,백산키친,food,39
KorService2:2870277:ko,AttractionService:277:ko,264,0.05,공원칼국수,"유엔기념공원, 유엔평화기념관(한,영,중간,중번,일)",attraction,39
KorService2:3016434:ko,FoodService:1546:ko,264,0,블루스토리 호텔,동백섬횟집,food,32
KorService2:126857:ko,FoodService:1467:ko,265,0,광복로패션거리,바우노바,food,12
KorService2:1013461:ko,FoodService:1486:ko,265,0,아이하시 (수제젓가락공예),스톤스트리트,food,38
KorService2:1945293:ko,FoodService:1475:ko,265,0,장기려기념 더 나눔센터,명란브랜드연구소,food,14
KorService2:2832717:ko,FoodService:72:ko,265,0,어라우즈로스터리,만호갈미샤브샤브,food,39
KorService2:2836405:ko,FoodService:1252:ko,265,0,신기숲,그라치에,food,39
KorService2:2869572:ko,FoodService:1825:ko,265,0,수영 돼지국밥,골목포차,food,39
KorService2:2875345:ko,FoodService:1804:ko,265,0,카페공지,고향연화,food,39
KorService2:3081825:ko,FoodService:1228:ko,265,0,아트모이지,로얄경양식&스테이크 광안점,food,39
KorService2:3510987:ko,AttractionService:365:ko,265,0.091,주식회사감천아울,감천문화마을,attraction,12
KorService2:3576410:ko,FoodService:1467:ko,265,0,광복로 겨울빛 트리축제,바우노바,food,15
KorService2:142861:ko,FoodService:92:ko,266,0,라메르호텔,원조할매집,food,32
KorService2:1013694:ko,FoodService:107:ko,266,0,만물의거리,김해식당,food,38
KorService2:1942299:ko,FoodService:2325:ko,266,0,남선창고터,밀양갈비,food,12
KorService2:2642681:ko,FoodService:1445:ko,266,0.091,카페 385,피아크 카페&베이커리,food,39
KorService2:2782714:ko,FoodService:203:ko,266,0,책방봄봄,한우숯불양곱창,food,14
KorService2:2783646:ko,FoodService:2361:ko,266,0,러브얼스,야키토리 백탄,food,39
KorService2:2859073:ko,FoodService:1460:ko,266,0,구덕포끝집고기,올드머그,food,39
KorService2:2867692:ko,AttractionService:274:ko,266,0,대동냉면밀면,"동아대석당박물관(한,영,중간,중번,일)",attraction,39
KorService2:3469447:ko,FoodService:1266:ko,266,0,덴바스타호텔 동래점,밀보스79,food,32
KorService2:142861:ko,FoodService:1621:ko,267,0,라메르호텔,원조할매낙지,food,32
KorService2:686419:ko,AttractionService:550:ko,267,0,할매가야밀면,"부산타워(한,영,중간,중번,일)",attraction,39
KorService2:1013694:ko,FoodService:1531:ko,267,0,만물의거리,할매집회국수,food,38
KorService2:1013709:ko,FoodService:102:ko,267,0,아리랑거리,할매가야밀면,food,38
KorService2:1942557:ko,FoodService:1247:ko,267,0,용두산을 올라 부산포를 보다,남포삼계탕,food,25
KorService2:2039866:ko,FoodService:1619:ko,267,0,코오롱 씨클라우드 호텔,신흥관,food,32
KorService2:2708667:ko,FoodService:1451:ko,267,0,호텔포레 프리미어 남포,원조 바다집,food,32
KorService2:2760771:ko,FoodService:1481:ko,267,0,거대갈비,버거인뉴욕,food,39
KorService2:2782628:ko,FoodService:1589:ko,267,0,그린노마드,마이클어반팜테이블,food,39
KorService2:2856938:ko,FoodService:1595:ko,267,0,부산수제맥주마스터스챌린지,아오모리,food,15
KorService2:2865403:ko,FoodService:1507:ko,267,0,초함,삼성밀면,food,39
KorService2:2868655:ko,FoodService:1544:ko,267,0,바로해장,언양불고기부산집,food,39
KorService2:2868850:ko,FoodService:1827:ko,267,0,송원일식,다이도코로 광안리본점,food,39
KorService2:2952936:ko,FoodService:1451:ko,267,0,카페제노아,원조 바다집,food,39
KorService2:3083767:ko,AttractionService:2284:ko,267,0,부산근현대역사관 본관,"모퉁이극장(한,영,중간,중번,일)",attraction,14
KorService2:3345610:ko,FoodService:1595:ko,267,0,부산국제아동도서전,아오모리,food,15
KorService2:3370514:ko,FoodService:1595:ko,267,0,페스티벌 시월,아오모리,food,15
KorService2:403961:ko,FoodService:1578:ko,268,0,선창횟집,규우정,food,39
KorService2:2763856:ko,FoodService:1636:ko,268,0,놀이마루,블랙업커피,food,14
KorService2:2785970:ko,FoodService:1804:ko,268,0,장씨해녀집,고향연화,food,39
KorService2:2789451:ko,FoodService:127:ko,268,0,깃발집 국수전골,모모스커피,food,39
KorService2:2869135:ko,AttractionService:266:ko,268,0,초량시장,"구 백제병원 (한,영,중간,중번,일)",attraction,38
KorService2:2870354:ko,FoodService:2325:ko,268,0,스완양분식,밀양갈비,food,39
KorService2:127925:ko,FoodService:1251:ko,269,0.083,광안리해변 테마거리,톤쇼우 광안점,food,12
KorService2:128830:ko,AttractionService:2204:ko,269,0,금강식물원,"디오티미술관(한,영,중간,중번,일)",attraction,12
KorService2:130381:ko,AttractionService:409:ko,269,0.167,동래문화원,동래읍성,attraction,14
KorService2:133525:ko,AttractionService:2143:ko,269,0,18번완당집,"패스파인더 남포점(한,영,중간,중번,일)",attraction,39
KorService2:1013721:ko,FoodService:1618:ko,269,0,조명의거리,신창국밥,food,38
KorService2:2037446:ko,FoodService:239:ko,269,0,온천욕 뒤 곰장어와 파전으로 몸보신,봉식당,food,25
KorService2:2037446:ko,FoodService:1632:ko,269,0,온천욕 뒤 곰장어와 파전으로 몸보신,브리앙,food,25
KorService2:2037446:ko,FoodService:1816:ko,269,0,온천욕 뒤 곰장어와 파전으로 몸보신,프랑스 과자점  브리앙,food,25
KorService2:2574073:ko,FoodService:577:ko,269,0,윙민박,영변횟집,food,32
KorService2:2811461:ko,FoodService:1484:ko,269,0,베이몬드호텔,쉐프리,food,32
KorService2:2811461:ko,FoodService:1568:ko,269,0,베이몬드호텔,쉐프리,food,32
KorService2:2867734:ko,FoodService:1608:ko,269,0,한우뭉치,물꽁식당,food,39
KorService2:2868655:ko,FoodService:950:ko,269,0,바로해장,광안리 언양불고기 부산집,food,39
KorService2:3064821:ko,FoodService:1231:ko,269,0,자갈치 크루즈,어가초밥,food,12
KorService2:3470558:ko,FoodService:1804:ko,269,0.077,넘버25 호텔 기장 연화리점,고향연화,food,32
KorService2:142853:ko,FoodService:166:ko,270,0,파라다이스 호텔 부산,예이제,food,32
KorService2:142998:ko,FoodService:1817:ko,270,0,롯데호텔 부산,기장손칼국수,food,32
KorService2:1013694:ko,FoodService:2347:ko,270,0,만물의거리,동삼정,food,38
KorService2:1250885:ko,AttractionService:1676:ko,270,0,구포시장,"금빛노을브릿지(한,영,중간,중번,일)",attraction,38
KorService2:1805656:ko,FoodService:1604:ko,270,0,일번지자갈치산곰장어,금수복국,food,39
KorService2:2596750:ko,FoodService:2325:ko,270,0,더 비에스 호텔,밀양갈비,food,32
KorService2:2610457:ko,FoodService:1137:ko,270,0,부산의 가을은 영화로 들썩인다,원산면옥,food,25
KorService2:2699332:ko,FoodService:2361:ko,270,0,더웨이브,야키토리 백탄,food,32
KorService2:2784363:ko,AttractionService:302:ko,270,0.071,부산근현대역사관 별관,부산기상관측소,attraction,14
KorService2:2785269:ko,FoodService:1477:ko,270,0,수월경화,어밤부,food,39
KorService2:2867662:ko,FoodService:1839:ko,270,0,원조18번완당,동화반점,food,39
KorService2:2868850:ko,FoodService:1629:ko,270,0,송원일식,무슈뱅상,food,39
KorService2:2868850:ko,FoodService:1831:ko,270,0,송원일식,무슈뱅상,food,39
KorService2:2875783:ko,AttractionService:361:ko,270,0,이레옥,영화의 거리,attraction,39
KorService2:3016434:ko,AttractionService:373:ko,270,0,블루스토리 호텔,해운대,attraction,32
KorService2:3081825:ko,FoodService:1833:ko,270,0,아트모이지,샤브남바완,food,39
KorService2:127925:ko,FoodService:1564:ko,271,0,광안리해변 테마거리,제로베이스,food,12
KorService2:127925:ko,FoodService:1835:ko,271,0,광안리해변 테마거리,제로베이스,food,12
KorService2:985921:ko,AttractionService:2284:ko,271,0,미술의거리,"모퉁이극장(한,영,중간,중번,일)",attraction,12
KorService2:1013694:ko,FoodService:1231:ko,271,0,만물의거리,어가초밥,food,38
KorService2:1310148:ko,FoodService:146:ko,271,0,예이제 한정식,금수복국 해운대본점,food,39
KorService2:1310148:ko,FoodService:1604:ko,271,0,예이제 한정식,금수복국,food,39
KorService2:1805656:ko,FoodService:146:ko,271,0,일번지자갈치산곰장어,금수복국 해운대본점,food,39
KorService2:2816102:ko,FoodService:1639:ko,271,0,그레이193호텔,톤쇼우,food,32
KorService2:2844643:ko,FoodService:1804:ko,271,0,진품물회,고향연화,food,39
KorService2:2859132:ko,FoodService:1587:ko,271,0,흑송 우동소바 송정본점,랩24바이쿠무다,food,39
KorService2:2859132:ko,FoodService:1842:ko,271,0,흑송 우동소바 송정본점,랩24 바이 쿠무다,food,39
KorService2:2867734:ko,FoodService:109:ko,271,0,한우뭉치,물꽁식당,food,39
KorService2:2869183:ko,FoodService:1520:ko,271,0,신가네 호떡 김밥 떡볶이,동래할매파전,food,39
KorService2:2869183:ko,FoodService:1607:ko,271,0,신가네 호떡 김밥 떡볶이,동래할매파전,food,39
KorService2:2870703:ko,AttractionService:2200:ko,271,0,초량온당,"갤러리 수정(한,영,중간,중번,일)",attraction,39
KorService2:132190:ko,FoodService:2345:ko,272,0.056,부산 자갈치시장,1969부원동칼국수 부산본점,food,38
KorService2:850093:ko,FoodService:1817:ko,272,0,급행장,기장손칼국수,food,39
KorService2:1277679:ko,FoodService:102:ko,272,0,부산타워,할매가야밀면,food,12
KorService2:1607335:ko,FoodService:1260:ko,272,0,소림사(부산),초량통닭,food,12
KorService2:1607335:ko,FoodService:2325:ko,272,0,소림사(부산),밀양갈비,food,12
KorService2:1957694:ko,FoodService:2345:ko,272,0,용두산 자갈치 관광특구,1969부원동칼국수 부산본점,food,12
KorService2:2381567:ko,FoodService:2344:ko,272,0,문탠로드,팔레트,food,28
KorService2:2782695:ko,FoodService:1815:ko,272,0,르쎄,칙투칙,food,39
KorService2:2834026:ko,FoodService:141:ko,272,0,갤러리이알디 부산,거대갈비,food,14
KorService2:2873292:ko,AttractionService:362:ko,272,0,부산글로벌웹툰페스티벌,APEC나루공원,attraction,15
KorService2:2875364:ko,FoodService:1804:ko,272,0,해녀할매집,고향연화,food,39
KorService2:2952936:ko,FoodService:1237:ko,272,0,카페제노아,삼송초밥 부산남포본점,food,39
KorService2:2952936:ko,FoodService:1618:ko,272,0,카페제노아,신창국밥,food,39
KorService2:3083767:ko,AttractionService:2210:ko,272,0,부산근현대역사관 본관,"갤러리 플레이리스트(한,영,중간,중번,일)",attraction,14
KorService2:3559571:ko,FoodService:102:ko,272,0,부산중구반려동물축제,할매가야밀면,food,15
KorService2:132574:ko,AttractionService:268:ko,273,0,광복 지하도상가,"한성1918 부산생활문화센터(한,영,중간,중번,일)",attraction,38
KorService2:133525:ko,FoodService:1531:ko,273,0,18번완당집,할매집회국수,food,39
KorService2:850093:ko,FoodService:2332:ko,273,0,급행장,롯데호텔 부산 블루헤이븐,food,39
KorService2:1277679:ko,FoodService:1531:ko,273,0,부산타워,할매집회국수,food,12
KorService2:1942557:ko,AttractionService:2284:ko,273,0,용두산을 올라 부산포를 보다,"모퉁이극장(한,영,중간,중번,일)",attraction,25
KorService2:2596750:ko,AttractionService:2138:ko,273,0,더 비에스 호텔,"부산 워케이션 거점센터(한,영,중간,중번,일)",attraction,32
KorService2:2778487:ko,FoodService:1846:ko,273,0,금수복국 해운대본점,소공간,food,39
KorService2:2783646:ko,FoodService:1478:ko,273,0,러브얼스,우토피아,food,39
KorService2:2784363:ko,FoodService:1227:ko,273,0,부산근현대역사관 별관,화국반점,food,14
KorService2:2794743:ko,FoodService:1100:ko,273,0,칠성식당 본점,호포갈비 문현점,food,39
KorService2:2905141:ko,FoodService:1846:ko,273,0,할매집,소공간,food,39
KorService2:3559571:ko,FoodService:1531:ko,273,0,부산중구반려동물축제,할매집회국수,food,15
KorService2:1277679:ko,FoodService:1137:ko,274,0,부산타워,원산면옥,food,12
KorService2:1607335:ko,FoodService:1539:ko,274,0,소림사(부산),은하갈비,food,12
KorService2:1942348:ko,FoodService:1503:ko,274,0,관수옥과 초량왜관 터,중앙모밀,food,12
KorService2:2039866:ko,FoodService:1586:ko,274,0,코오롱 씨클라우드 호텔,남풍,food,32
KorService2:2039866:ko,FoodService:1592:ko,274,0,코오롱 씨클라우드 호텔,사까에,food,32
KorService2:2782750:ko,FoodService:1478:ko,274,0,러브이즈기빙,우토피아,food,38
KorService2:2789451:ko,FoodService:1634:ko,274,0,깃발집 국수전골,모모스커피,food,39
KorService2:2945389:ko,AttractionService:2188:ko,274,0,UN조각공원,"유엔평화기념관(한,영,중간,중번,일)",attraction,12
KorService2:3016434:ko,FoodService:1485:ko,274,0,블루스토리 호텔,부우사안,food,32
KorService2:3016434:ko,FoodService:1556:ko,274,0,블루스토리 호텔,부우사안,food,32
KorService2:3559571:ko,FoodService:1137:ko,274,0,부산중구반려동물축제,원산면옥,food,15
KorService2:126857:ko,AttractionService:2284:ko,275,0,광복로패션거리,"모퉁이극장(한,영,중간,중번,일)",attraction,12
KorService2:851907:ko,AttractionService:2188:ko,275,0,문화쌈밥,"유엔평화기념관(한,영,중간,중번,일)",attraction,39
KorService2:1013721:ko,FoodService:102:ko,275,0,조명의거리,할매가야밀면,food,38
KorService2:1013721:ko,FoodService:1231:ko,275,0,조명의거리,어가초밥,food,38
KorService2:1304431:ko,FoodService:1597:ko,275,0,해운대 로데오거리,차오란,food,38
KorService2:2048902:ko,AttractionService:373:ko,275,0.9,해운대 빛축제,해운대,attraction,15
KorService2:2570213:ko,FoodService:1488:ko,275,0,AJ하우스(AJ House),삼형제오리 부산1호점,food,32
KorService2:2608470:ko,FoodService:1286:ko,275,0,77돌곱창,함양본가어탕국수,food,39
KorService2:2617724:ko,FoodService:1588:ko,275,0,마린시티,르도헤,food,12
KorService2:2617724:ko,FoodService:1843:ko,275,0,마린시티,르도헤,food,12
KorService2:2760771:ko,FoodService:1586:ko,275,0,거대갈비,남풍,food,39
KorService2:2760771:ko,FoodService:1592:ko,275,0,거대갈비,사까에,food,39
KorService2:2763856:ko,AttractionService:508:ko,275,0,놀이마루,부산커피박물관,attraction,14
KorService2:2834026:ko,FoodService:1549:ko,275,0,갤러리이알디 부산,거대숯불구이,food,14
KorService2:2836431:ko,AttractionService:268:ko,275,0,노티스,"한성1918 부산생활문화센터(한,영,중간,중번,일)",attraction,39
KorService2:2865236:ko,FoodService:1482:ko,275,0,희와제과,반핀 서면전포점,food,39
KorService2:2952019:ko,FoodService:146:ko,275,0,소공간,금수복국 해운대본점,food,39
KorService2:3083767:ko,FoodService:1618:ko,275,0,부산근현대역사관 본관,신창국밥,food,14
KorService2:3533143:ko,FoodService:1636:ko,275,0,읽다부산,블랙업커피,food,32
KorService2:3576410:ko,AttractionService:2284:ko,275,0,광복로 겨울빛 트리축제,"모퉁이극장(한,영,중간,중번,일)",attraction,15
KorService2:1942557:ko,AttractionService:367:ko,276,0.043,용두산을 올라 부산포를 보다,부산영화체험박물관/씨네뮤지엄,attraction,25
KorService2:1942576:ko,FoodService:1137:ko,276,0,국제시장을 기웃거리다,원산면옥,food,25
KorService2:2699332:ko,FoodService:1478:ko,276,0,더웨이브,우토피아,food,32
KorService2:2868507:ko,FoodService:959:ko,276,0,남천다옴,홍옥당,food,39
KorService2:2875783:ko,FoodService:1548:ko,276,0,이레옥,초필살돼지구이,food,39
KorService2:2875783:ko,FoodService:1850:ko,276,0,이레옥,초필살돼지구이 해운대 본점,food,39
KorService2:2952019:ko,FoodService:1604:ko,276,0,소공간,금수복국,food,39
KorService2:126857:ko,AttractionService:2143:ko,277,0,광복로패션거리,"패스파인더 남포점(한,영,중간,중번,일)",attraction,12
KorService2:1277679:ko,FoodService:1503:ko,277,0,부산타워,중앙모밀,food,12
KorService2:2749611:ko,AttractionService:265:ko,277,0,지오클럽,"부산바다의 과거와 현재, 일광해수욕장",attraction,28
KorService2:2870703:ko,AttractionService:264:ko,277,0.05,초량온당,"문화공감 수정, 초량1941(한,영,중간,중번,일)",attraction,39
KorService2:2892757:ko,AttractionService:415:ko,277,0,노떼 라 미아 호텔,상해거리,attraction,32
KorService2:3044634:ko,FoodService:1229:ko,277,0,크라운 하버 호텔 부산,본참치,food,32
KorService2:3559571:ko,FoodService:1503:ko,277,0,부산중구반려동물축제,중앙모밀,food,15
KorService2:3576410:ko,AttractionService:2143:ko,277,0,광복로 겨울빛 트리축제,"패스파인더 남포점(한,영,중간,중번,일)",attraction,15
KorService2:142853:ko,FoodService:1604:ko,278,0,파라다이스 호텔 부산,금수복국,food,32
KorService2:1013461:ko,FoodService:1537:ko,278,0,아이하시 (수제젓가락공예),돌솥밥집,food,38
KorService2:2763856:ko,AttractionService:1653:ko,278,0,놀이마루,"서면미술관(한,영,중간,중번,일)",attraction,14
KorService2:2763856:ko,FoodService:2350:ko,278,0,놀이마루,지즈,food,14
KorService2:2785965:ko,FoodService:1477:ko,278,0,송정집,어밤부,food,39
KorService2:2836450:ko,FoodService:1537:ko,278,0,이재모피자 본점,돌솥밥집,food,39
KorService2:2838820:ko,AttractionService:527:ko,278,0,주문진 막국수,사직야구장,attraction,39
KorService2:3081825:ko,FoodService:2366:ko,278,0,아트모이지,조이풀조이풀(골드핀치by조이풀조이풀),food,39
KorService2:3533138:ko,FoodService:1834:ko,278,0,샌드스테이,아웃트로 바이 비토,food,32
KorService2:126108:ko,FoodService:1481:ko,279,0,해운대온천센터,버거인뉴욕,food,12
KorService2:131087:ko,FoodService:1810:ko,279,0,용호동일대 바다낚시,태화반점,food,28
KorService2:132187:ko,AttractionService:2143:ko,279,0.05,남포동 지하도상가,"패스파인더 남포점(한,영,중간,중번,일)",attraction,38
KorService2:142853:ko,FoodService:146:ko,279,0,파라다이스 호텔 부산,금수복국 해운대본점,food,32
KorService2:850558:ko,FoodService:1249:ko,279,0,조방본가낙지,대수정,food,39
KorService2:1607360:ko,FoodService:1610:ko,279,0.111,동래향교,배종관동래삼계탕,food,12
KorService2:1607360:ko,FoodService:1813:ko,279,0.111,동래향교,배종관동래삼계탕,food,12
KorService2:2696456:ko,AttractionService:368:ko,279,0,브로시스 호텔,"용두산공원(한,영,중간,중번,일)",attraction,32
KorService2:2782750:ko,FoodService:1564:ko,279,0,러브이즈기빙,제로베이스,food,38
KorService2:2782750:ko,FoodService:1835:ko,279,0,러브이즈기빙,제로베이스,food,38
KorService2:2870394:ko,FoodService:1487:ko,279,0,은하갈비,산동완탕교자관,food,39
KorService2:2870394:ko,FoodService:1557:ko,279,0,은하갈비,산동완탕교자관,food,39
KorService2:127925:ko,FoodService:1639:ko,280,0,광안리해변 테마거리,톤쇼우,food,12
KorService2:132550:ko,FoodService:1537:ko,280,0,부평동한복거리,돌솥밥집,food,38
KorService2:403957:ko,FoodService:1242:ko,280,0,성일집,물레방아 즉석구이,food,39
KorService2:841730:ko,FoodService:2332:ko,280,0,사미헌,롯데호텔 부산 블루헤이븐,food,39
KorService2:987810:ko,FoodService:1593:ko,280,0,해운대 동백섬,셔블,food,12
KorService2:1942233:ko,AttractionService:367:ko,280,0.063,대각사(부산),부산영화체험박물관/씨네뮤지엄,attraction,12
KorService2:1942348:ko,FoodService:1237:ko,280,0,관수옥과 초량왜관 터,삼송초밥 부산남포본점,food,12
KorService2:1942557:ko,AttractionService:2143:ko,280,0,용두산을 올라 부산포를 보다,"패스파인더 남포점(한,영,중간,중번,일)",attraction,25
KorService2:2569922:ko,FoodService:1620:ko,280,0,La Casa del Sol (라까사델솔 게스트하우스),옛날오막집,food,32
KorService2:2613988:ko,FoodService:1597:ko,280,0,팝콘 호스텔 해운대점,차오란,food,32
KorService2:2782714:ko,FoodService:1138:ko,280,0,책방봄봄,개미집신도시점,food,14
KorService2:2804372:ko,FoodService:1260:ko,280,0,하운드호텔 부산역점,초량통닭,food,32
KorService2:2853231:ko,FoodService:1256:ko,280,0,조방제일한우,소우닭계,food,39
KorService2:2861291:ko,FoodService:1559:ko,280,0,사마정,모즈,food,39
KorService2:2861291:ko,FoodService:1562:ko,280,0,사마정,스시이루카,food,39
KorService2:2861291:ko,FoodService:1628:ko,280,0,사마정,머그디저트랩,food,39
KorService2:2867692:ko,FoodService:1839:ko,280,0,대동냉면밀면,동화반점,food,39
KorService2:2869113:ko,AttractionService:439:ko,280,0.053,배종관동래삼계탕,"동래향교, 기장향교(한,영,중간,중번,일)",attraction,39
KorService2:3442923:ko,AttractionService:1653:ko,280,0.067,솥이랑 서면점,"서면미술관(한,영,중간,중번,일)",attraction,39
KorService2:3452014:ko,FoodService:933:ko,280,0,부산 카페 라운지,옻바다전복삼계탕,food,39
KorService2:3555363:ko,FoodService:1564:ko,280,0,옥토버페스타 인 광안리,제로베이스,food,15
KorService2:3555363:ko,FoodService:1835:ko,280,0,옥토버페스타 인 광안리,제로베이스,food,15
KorService2:1013721:ko,AttractionService:2491:ko,281,0,조명의거리,"남포, 광복지하도상가",attraction,38
KorService2:1018702:ko,AttractionService:272:ko,281,0.083,국제시장 먹자골목,보수동책방골목,attraction,12
KorService2:1942348:ko,FoodService:1247:ko,281,0,관수옥과 초량왜관 터,남포삼계탕,food,12
KorService2:2696504:ko,FoodService:1827:ko,281,0,JSTAY,다이도코로 광안리본점,food,32
KorService2:2702333:ko,FoodService:1478:ko,281,0,카운트다운 부산,우토피아,food,15
KorService2:2991028:ko,FoodService:1498:ko,281,0,광안리 해양레포츠센터,동경밥상,food,28
KorService2:2991028:ko,FoodService:1558:ko,281,0,광안리 해양레포츠센터,동경밥상,food,28
KorService2:3083767:ko,AttractionService:2143:ko,281,0,부산근현대역사관 본관,"패스파인더 남포점(한,영,중간,중번,일)",attraction,14
KorService2:1304431:ko,FoodService:1846:ko,282,0,해운대 로데오거리,소공간,food,38
KorService2:2760773:ko,FoodService:1549:ko,282,0,해운대기와집대구탕,거대숯불구이,food,39
KorService2:2836450:ko,FoodService:1237:ko,282,0.071,이재모피자 본점,삼송초밥 부산남포본점,food,39
KorService2:2858936:ko,FoodService:1549:ko,282,0,해운대하얀오징어집,거대숯불구이,food,39
KorService2:2867167:ko,FoodService:203:ko,282,0,양산국밥,한우숯불양곱창,food,39
KorService2:2872590:ko,FoodService:1219:ko,282,0,광복경양식,오리한상 명지본점,food,39
KorService2:2892757:ko,FoodService:1262:ko,282,0,노떼 라 미아 호텔,홍성방 본점,food,32
KorService2:3421909:ko,FoodService:1502:ko,282,0,그런고로,야스마루 쇼쿠도,food,12
KorService2:3464876:ko,AttractionService:2079:ko,282,0,아스티호텔 부산,"이바구길 사진관(한,영,중간,중번,일)",attraction,32
KorService2:132574:ko,AttractionService:267:ko,283,0,광복 지하도상가,백산기념관,attraction,38
KorService2:403961:ko,FoodService:1551:ko,283,0,선창횟집,아저씨대구탕,food,39
KorService2:850217:ko,FoodService:2332:ko,283,0,다원,롯데호텔 부산 블루헤이븐,food,39
KorService2:1013721:ko,FoodService:107:ko,283,0,조명의거리,김해식당,food,38
KorService2:1277679:ko,FoodService:1237:ko,283,0.091,부산타워,삼송초밥 부산남포본점,food,12
KorService2:1805853:ko,FoodService:1566:ko,283,0,수민이네,라꽁띠,food,39
KorService2:1942316:ko,AttractionService:2139:ko,283,0,영도봉래시장,"더휴일X데스커 워케이션 센터(한,영,중간,중번,일)",attraction,38
KorService2:2760773:ko,FoodService:141:ko,283,0,해운대기와집대구탕,거대갈비,food,39
KorService2:2782626:ko,FoodService:959:ko,283,0,삼익비치수변공원,홍옥당,food,12
KorService2:2858936:ko,FoodService:141:ko,283,0,해운대하얀오징어집,거대갈비,food,39
KorService2:2869241:ko,FoodService:2326:ko,283,0,공원집,가야포차선지국밥 본점,food,39
KorService2:2869279:ko,FoodService:1567:ko,283,0,수영팔도시장,리오네,food,38
KorService2:3559571:ko,FoodService:1237:ko,283,0.059,부산중구반려동물축제,삼송초밥 부산남포본점,food,15
KorService2:1942299:ko,FoodService:1539:ko,284,0,남선창고터,은하갈비,food,12
KorService2:2554068:ko,FoodService:124:ko,284,0,부산영화체험박물관,이재모피자 본점,food,12
KorService2:2610457:ko,FoodService:102:ko,284,0,부산의 가을은 영화로 들썩인다,할매가야밀면,food,25
KorService2:2650232:ko,AttractionService:2106:ko,284,0,산복도로,"색채마을(한,영,중간,중번,일)",attraction,12
KorService2:2704645:ko,FoodService:190:ko,284,0,[해파랑길] 2코스,할매복국,food,28
KorService2:2736088:ko,FoodService:190:ko,284,0,시그니엘 부산,할매복국,food,32
KorService2:2782747:ko,AttractionService:377:ko,284,0,분홍이네,광안리해수욕장,attraction,38
KorService2:2832671:ko,FoodService:1244:ko,284,0,신발원,고민끝에여기,food,39
KorService2:2836450:ko,FoodService:1613:ko,284,0,이재모피자 본점,비엔씨,food,39
KorService2:2860851:ko,AttractionService:373:ko,284,0.9,싱싱뽈락회 해운대본점,해운대,attraction,39
KorService2:2875727:ko,FoodService:577:ko,284,0,엄마손대구탕,영변횟집,food,39
KorService2:2945389:ko,AttractionService:276:ko,284,0,UN조각공원,부산박물관,attraction,12
