candidate_id,title_ko,primary_status,pg_high_count,pg_manual_count,best_pg_confidence,representative_photo_id,representative_photo_url,representative_title,selection_score,classification,reason
busan-VB-1710,코코스퀘어,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1721,코리아쿠킹클래스 밥상 인 부산,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1729,부산전통문화체험관,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1733,프라이빗하게 즐기는 커스텀 주얼리 클래스,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1737,봉산마을 시그니처 꽃차 원데이클래스,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1739,영도의 상징 터그보트! 원데이클래스,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1742,세상에 단 하나뿐인 향수 원데이 클래스,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1743,"망미골목에서 이색체험 밀랍공예, 헬로커피하이허니",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1747,전포공구길에서 접한 드로잉 체험! 성수미술관 부산서면점,review_required,0,11,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-VB-1748,"손끝에서 빛나는 예술, 도자기 만들기 체험 그린온더브라운",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1753,센텀 스파랜드,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1754,허심청,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1769,대한민국 메가 트렌드의 중심! 광안리 M 드론라이트쇼,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1772,"부산의 명당 스폿, 정중앙 공원",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1799,구봉산 치유숲길 맨발 황톳길,review_required,0,11,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-VB-1808,올바릇 본점,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1852,바다가 보이는 부산항 힐링야영장,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1853,"감성 캠핑소품샵이 있는 캠핑 컨셉 카페, 클래식 캠퍼",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1854,런닝맨 부산점,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1855,라이언 홀리데이 인 부산,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1857,"한국에서 체험하는 가장 생생한 인도, 부산 인도문화원",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1860,월클 K-POP 아티스트 되는 ‘상상’,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1862,"낯선 ‘아세안’, 친해지고 싶다면? KF 아세안 문화원",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1866,"100년의 역사를 품은 집, 오초량",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1867,이국적인 멋이 가득! 한국 이슬람 부산성원,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1868,부산항이 한눈에! 친환경스카이웨이전망대,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1869,"낡은 청바지, 유니크한 원단이 되다!",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1881,부산 근현대사를 한눈에!! 남포동 아이와 가볼 만한 곳,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1890,"문득 생각에 잠기고 싶은 날, 북구 문화예술 복합공간 무사이",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1900,부산 트래블라운지가 말아주는 찐 부산체험 프로그램,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1906,낙동강에서 즐기는 최상의 수상 레포츠! 화명수상레포츠타운,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1908,다대포해양레포츠센터에서 즐기는 익스트림 수상 레포츠,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1955,"바다 위에서 즐기는 웰니스 관광 체험, 광안리 SUP 요가",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1963,"시원하다 못해 추운 곳, 올해 여름 피서는 부산실내빙상장에서!",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1964,갖고 싶은 소품이 모두 여기에! 광안리 최대 소품샵 분홍이네,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-1965,"모래사장 위에서 낭만 한 편, 광안리 해변영화관",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2013,"아이와 함께 가기 좋은 숲속 놀이터&계곡, 반여 초록공원",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2019,"상쾌한 공기, 깨끗한 계곡물로 기분 업! (구)대신공원 & 대신계곡",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2024,"도심 속 힐링은 여기서! 숨겨진 자연 명소, 구덕야영장 계곡",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2034,"시원한 물줄기와 함께 느끼는 부산의 역사, 범어사 용성계곡",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2065,"도심 속에서 찾은 숨은 산책 코스, 용소웰빙공원",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2066,"너를 알아가는 시간, 4233 마음센터 광안점",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2067,"우리의 소리를 찾아서, 국립부산국악원 국악체험관",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2077,우리 모두 수포자 탈출 가능! 체험형 수학 놀이공간 ‘부산 수학문화관’,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2078,"부산의 최초 사찰, 마하사",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2079,추억을 찍는 이바구길 사진관,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2080,"아이들을 위한 이색 체험, 구포국수 체험관",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2081,"떠오르는 부산 야경 명소, 북항 친수공원",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2082,오션뷰까지 홍보의 완성! 북항재개발 홍보관,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2085,"누구나 예술가가 되는 곳, 문화예술플랫폼",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2086,"책이 사람을 만나 빛이 되고 길이 되는 공간, ‘북두칠성도서관’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2091,"세계 최대 규모 부산 아르떼뮤지엄, 빨려 들어가는 몰입형 미디어아트!",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2095,"해운대의 숨은 보석, 송정 구덕포길",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2097,"신선한 해산물과 함께 느끼는 영도의 정취, 영도해녀촌",review_required,0,1,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-VB-2102,산복도로 역사를 고스란히 담은 ‘망양로 산복도로 전시관’,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2103,‘닥밭골 한지체험관’에서 전통 한지 공예 체험!,review_required,0,1,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-VB-2104,다양한 색이 어우러진 ‘닥밭골 벽화마을’,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2105,"부산을 내려다볼 수 있는 곳, 대청스카이전망대",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2106,"망양로를 가득 채운 알록달록한 활기, ‘색채마을’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2109,세상에 하나뿐인 나만의 도자기를 빚어내는 기장 도자기 공방 ‘수은화가’,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2119,2만여 장 LP 속으로 풍덩! 뮤직컴플렉스 서울 부산점,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2121,"멋진 야경과 함께 밤 산책, 누리마루 APEC하우스",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2132,철로에서 황톳길로 촉촉하게 변신!,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2133,낮과 밤 모두 특별해! 산책 맛집,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2134,"몸과 마음을 깨우는 자연의 선물, 명지 ‘너울 공원 맨발 산책로’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2135,"몸이 개운해지는 도보 나들이, 하단 황톳길 산책",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2138,"워케이셔너들의 성지, 부산 워케이션 거점센터",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2139,일과 휴식을 다 잡았다! ‘더휴일X데스커 워케이션 센터’,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2140,"업무를 여유롭게, 최적의 워케이션 공간",review_required,0,1,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-VB-2142,"물멍과 노을이 선사하는 특별한 힐링, 가덕도 ‘천성항 노지 캠핑장’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2145,"부산의 미래를 함께 ‘도모’하는 공간, ‘도모헌’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2153,"신석기시대 영도를 만나다,",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2155,"하야리아 기지의 모든 것, 부산시민공원 역사문화관",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2157,"조용한 해변가에서 힐링 산책, ‘다대포 바다누리길’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2159,"여행의 향기를 담다, 향수 공방 ‘어도르’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2165,"키덜트들, 여기여기 모여라! 키덜트들의 방앗간, ‘아비베르컴퍼니’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2166,"음악과 함께 혼술하고 싶은 날, ‘광안리 골방’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2172,"아름다운 자연과 전설이 있는, ‘오시리아 해안 산책로’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2173,"지역 예술의 발전을 이끄는 공간,",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-218,초원복국 대연본점,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2181,"창작의 즐거움이 있는 유리 공예 명소, ‘청월호야’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2186,"아름다운 자연과 아픈 역사가 만나는 곳,",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2187,"과거의 흔적과 미래를 잇는 교차점,",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2188,"UN의 헌신과 평화의 약속, ‘유엔평화기념관’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2189,겨울 철새의 아름다움을 만나는 ‘명지철새탐조대’,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2191,"떠오르는 문화의 장, 광안리 ‘포디움다이브엠’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2200,"부산의 숨은 예술을 찾다, 갤러리 수정",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2202,"마을과 함께 성장하는 힐링 공간, ‘이바구 캠프’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2204,"일상 속 예술의 쉼표, ‘디오티 미술관’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2206,"신념과 희생의 발자취를 따라, ‘오륜대 순교자 성지’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2209,"부산의 향기를 담다, 로칼(rocarl)",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2210,"부산 현대미술의 새로운 성지, 갤러리 플레이리스트",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2220,조용한 바다 앞 사찰 ‘해광사’에서 평화로운 새해맞이,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2229,숲속 힐링과 문화가 녹아있는 ‘륜빌리지’,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2241,"부산의 매력을 가득 담은 도시브랜드숍, ‘BIG shop’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2243,"해운대 도심 속 화려한 웰니스, ‘파크 하얏트 부산’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2244,"몸과 마음 모두 편안해지는 웰니스 센터, ‘SMB wellness’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2249,"베이킹으로 오늘 하루를 특별하게, ‘베이킹 하루’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2252,"행복한 라이프스타일을 선물하는 소품샵, ‘페이퍼가든’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2259,"이색 체험과 힐링을 동시에, 부산 세븐테마카페",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2270,"송도 바다를 품은 럭셔리 스테이, 윈덤 그랜드 부산",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2273,"기장 오션뷰를 품은 화려한 특급호텔, ‘아난티  코브’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2274,화려한 자연경관과 오랜 역사가 한데 어우러진 ‘동백섬’,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2275,낙동강 강변뷰가 아름다운 섬 ‘중사도’에서 특별한 자연 여행,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2277,"자연의 편안함을 품은 료칸 호텔, ‘이제 부산’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2284,"부산 원도심에서 만나는 독립영화관, BNK부산은행 아트시네마 모퉁이극장",review_required,0,1,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-VB-2288,"삶의 흔적이 예술로 변하는 공간, 영주맨션",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2293,"모두의 놀이가 있는 공간, ‘죽성그림’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2294,"역사와 자연이 어우러진 특별한 하루, ‘가덕도 등대 체험’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2297,댕댕이와 함께 신나게 뛰어놀자! ‘명지근린공원 강아지놀이터’,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2298,"반려견과 함께 뛰어놀기 좋은 도심 속 놀이터, 사하구 애견펫공원",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2299,"도심 속 자연에서 상쾌한 체육활동, 황령산레포츠공원",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2300,댕댕이와 함께 마음껏 뛰어놀자! 신라대학교 지산학 펫파크,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2301,"쇼핑부터 케어까지! 반려동물을 위한 모든 것, 광안리 펫스테이션",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2302,오션뷰가 매력적인 복합 애견카페 ‘도그민’,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2304,"반려견을 위한 체계적인 놀이공간, ‘BSKS 반려동물교육문화센터’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2306,"초보자도 환영! 실내 클라이밍의 짜릿함, ‘웨이브락 클라이밍’",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2307,"스포츠 덕후들의 성지, 켈틱타이거",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2308,강아지를 위한 넓은 천연잔디 운동장&카페 ‘그랑독’,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2309,"부산 e스포츠 경기장, 새로운 차원의 스포츠를 만나다!",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2314,범어사 성보박물관에서 불교문화의 깊이에 빠지다,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2397,"체험하며 만나는 진짜 부산 바다, 공수어촌체험휴양마을",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2398,딜라이트 프로젝트 해운대점,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2401,부산 오키친 쿠킹하우스,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2408,"골목마다 예술이 피어나는 마을, 기장 대룡마을",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2417,구경만 하러 갔다가 지갑을 열게 되는 소품샵 ‘오브젝트 서면점’,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2537,부드러운 색감과 감성 소품이 가득한 ‘오월상점’,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2539,엽서가 주는 아날로그 감성을 느끼고 싶다면? ‘포셋 전포’로!,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2541,"청사포에서 인생샷 찍고 소품 쇼핑까지, 부산슈퍼 청사포점",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-255,가파른 절벽 끝에 흰여울문화마을,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2551,부산 풍경을 한눈에 담는 드라이브 코스,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2555,미피 덕후 모여라!,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2557,"일상 속 영감을 채우는 공간, 사바이사바이 전포",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-256,역사가 살아 숨 쉬는 깡깡이예술마을,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-257,해양 문화의 꽃 국립해양박물관,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2579,"달콤한 부산의 매력,",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-258,영도 등대와 함께한 100년 태종대,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2580,"1987년부터 운영된 전통있는 주방용품 전문점, 삼영그릇 탐방기",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2581,바다처럼,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2586,브레이크 아웃 이스케이프: 부산의 숨은 모험을 깨우다,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2587,"가덕도의 바다 끝에서 만나는 곳, 대항 어항동 방파제 등대",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2588,"바다 냄새와 사람 냄새가 만나는 곳, 충무동 해안시장",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2589,"무지개다리에서 시작하는 골동품 여행, 문현동 골동품거리",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-259,기장바다의 색다른 풍경 죽성성당,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2594,"이야기를 따라 걷는 길, 초량 이바구길",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2598,"와이어로 시작하는 이야기,",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-260,400년간 지켜온 자연 그대로의 숲을 만나다,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-261,기장에 가면 해동용궁사,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2612,"도심 속 호수로 떠나는 산책, 회동수원지 둘레길",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-262,"나만 알고 싶은 해수욕장, 임랑해수욕장",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-264,"오래된 이야기가 있는 곳, 문화공감수정 그리고 초량1941",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2662,"부산의 분위기와 스토리를 담은 향수·라이프스타일 향 브랜드, 센티카",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2670,"서부산 쇼핑의 중심, 르네시떼",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2678,"감천문화마을에 지어진 어린왕자의 집, 리틀 프린스 하우스",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-268,한성1918,review_required,4,0,high,2927777,https://tong.visitkorea.or.kr/cms/resource_photo/77/2927777_image2_1.jpg,한성1918,20,review_required,"primary rights unknown (dec=""review_required""); PG match=high"
busan-VB-2703,오륜대 초록신선이야기,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2704,"부산에서 만나는 특별한 한식 쿠킹클래스, 배로모디",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-272,마음에 책갈피 하나를 꽂다 - 보수동책방골목,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-273,대한민국 피란수도 부산을 만나다.,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-274,대한민국의 역사적 가치를 품은 동아대학교 석당박물관,review_required,0,4,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-VB-275,아픈 역사에 위로를 국립일제강제동원역사관,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2755,부산교육역사관,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-276,"부산의 역사, 대한민국의 역사",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-2763,"부산 최고 수준의 시설을 자랑하는 웰메이드 소극장, KNN시어터",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-277,세계인이 기억하는 땅 유엔기념공원,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-278,오륙도가 전해주는 바다,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-279,"신선대, 신선이 사랑한 풍경",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-280,"자연 그대로를 간직하다, 송정해수욕장",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-281,책과 함께하는 영원한 여행 이터널저니,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-285,광안리 바다의 낭만 민락수변공원,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-286,100년을 넘어 다시 태어난 송도해수욕장,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-287,강과 바다가 만나는 곳 아미산전망대,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-288,묘지 비석을 품은 동네 아미동 비석문화마을,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-289,벡스코 옆 미술관 부산시립미술관,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-290,바다의 안녕을 기원하는 오랑대공원,review_required,0,1,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-VB-291,바다 속 체험은 국립수산과학관으로,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-292,좌판의 힘 기장시장,review_required,0,11,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-VB-293,광안리 바다의 참맛 민락회타운,review_required,0,1,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-VB-294,텔레비전에 나온 시장맛집 해운대시장,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-295,"사람답게 살아가라, 요산문학관",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-296,기억해야 할 이름 박차정의사,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-297,우리 작물을 먹을 수 있는 이유 우장춘 박사,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
